proj_uid,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,AvGini20112014,PrePostRecessionChange,UV_place,city,state,fips,displayname,citylongitude,citylatitude,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,CBSA_POP_2022_5yr,SA_Part_Est2022,logSA_Part,geo_flag
edina_MN,.54299152,2.5452182,-50.438274,9.9520617,11.833421,10.878745,.3135435338925289,-.0187600404682118,2718188,Edina,Minnesota,2718188,"Edina, Minnesota",-93.35236999999999,44.892406,53037,3.6963258,63.922077,9.5150537,181235,125506,9.938345,42.988457,53.24585,2.5571914,82.574425,71.055305,70.826736,5.7879825,4.7941933,70.918663,48.651222,1946,53.995167,33.540596,3678328,1.4418778,-4.239224,Place
edinburg_TX,-2.5882699,5.0894799,-22.521952,13.215131,108.32354,11.522519,.3378826299946341,-.0103714592575609,4822660,Edinburg,Texas,4822660,"Edinburg, Texas",-98.167867,26.308177,100964,7.1557932,61.759247,3.8617837,61144,54139,20.183432,56.574814,58.73381,22.58522,8.4376612,28.444338,16.806173,8.3894539,2.9479673,53.577381,50.733871,930,49.31435,27.397959,873167,11.562965,-2.1573627,Place
edmond_OK,.70414525,-3.673115,-47.851963,8.0046711,38.334187,11.456387,.3271425492519873,.0043268666105787,4023200,Edmond,Oklahoma,4023200,"Edmond, Oklahoma",-97.47827700000001,35.658303,94503,3.4812863,66.488998,5.5819807,124204,96389,5.8855271,46.010273,56.863804,5.1444931,76.175362,55.029751,27.708828,5.9781051,3.161149,70.287621,52.630013,1443,37.517532,28.98452,1428923,6.6135826,-2.7160447,Place
elcajon_CA,1.4418405,-1.9040279,-55.101616,.12287235,11.438931,11.568559,.3305450223638922,.0229469784314134,0621712,El Cajon,California,621712,"El Cajon, California",-116.953068,32.796463,105721,8.133378,62.260277,7.7628508,70685,64128,28.830603,50.901009,59.323128,14.904693,55.709839,22.974018,71.656509,3.2470801,9.2549276,41.739834,68.720207,1724,42.649292,20.37126,3289701,3.2136962,-3.4377484,Place
elcerrito_CA,-.44315854,3.5401962,-61.856396,33.321564,463.59476,10.160801,.3487135448133649,.0144833918891565,0621796,El Cerrito,California,621796,"El Cerrito, California",-117.526168,33.835937,25869,5.523355,67.009277,6.9649944,148032,120414,33.109127,43.043148,61.772774,4.753974,45.239475,65.602806,82.869629,5.1453543,8.7257299,56.660713,50.909962,2440,26.503178,22.548372,4692242,.55131429,-5.2006207,Place
eldorado_AR,-1.5625074,.76095927,-17.604633,-7.2102203,-18.225731,9.7759953,.3177809055927856,.0094473619803784,0521070,El Dorado,Arkansas,521070,"El Dorado, Arkansas",-92.66382400000001,33.215568,17606,4.3086567,55.937775,16.414244,56851,46869,3.1977735,44.311378,54.81654,18.406666,43.434055,19.116144,71.45562,17.005428,2.3597686,57.118954,44.384617,757,42.672848,40.363098,38815,45.358753,-.79056704,Place
elmonte_CA,-9.5819263,5.3724408,-58.921803,13.017589,-6.2803431,11.596182,.3381139684329693,.0028878413390003,0622230,El Monte,California,622230,"El Monte, California",-118.026765,34.071477,108682,7.0043268,61.415154,14.574477,64560,59929,49.20594,47.968678,60.438709,12.907844,3.3409398,13.684813,70.043579,3.5384417,9.9651251,39.642616,60.973911,1575,52.473488,44.79216,13111917,.82887959,-4.7928505,Place
elpaso_TX,-2.8587112,5.5611916,-62.901409,.96267331,20.139551,13.425694,.3592713036142908,-.0124588912260094,4824000,El Paso,Texas,4824000,"El Paso, Texas",-106.395187,31.794112,677181,6.786418,62.666531,6.3185,63067,55710,22.626299,52.280987,58.080334,16.112665,12.030905,27.125755,45.795803,7.9219184,2.8594508,59.491955,51.387741,990,37.950073,36.341312,867161,78.091728,-.24728604,Place
elgin_IL,2.1098814,-1.4850738,-42.079189,-7.3322968,20.852604,11.645619,.3521642150887404,.033399188124105,1723074,Elgin,Illinois,1723074,"Elgin, Illinois",-88.304334,42.034961,114190,5.9580555,69.124397,18.345945,95415,85998,25.59506,52.071774,58.165337,8.5176916,37.579475,26.673149,53.667439,3.0155056,2.819833,71.178307,46.441875,1426,47.192101,44.482044,9566955,1.1935878,-4.4282064,Place
elizabeth_NJ,-3.6972723,9.0093355,-76.332901,-6.0303907,12.521564,11.817944,.3357150334949048,.0091937977412804,3421000,Elizabeth,New Jersey,3421000,"Elizabeth, New Jersey",-74.21163300000001,40.663531,135665,5.8508797,66.091682,9.7912169,63566,59939,49.23967,56.778687,60.271996,11.906612,13.022518,14.081531,75.356552,6.654901,5.9794126,25.147291,54.976688,1463,46.72625,25.957853,19908595,.68143934,-4.988718,Place
elkgrove_CA,2.6172366,-6.171464,-61.740231,9.7334175,193.58662,12.078835,.306887289012465,.0040653478845312,0622020,Elk Grove,California,622020,"Elk Grove, California",-121.439219,38.411061,176105,6.4146557,65.221252,5.5179653,123946,115864,25.29911,54.388882,58.162464,6.4160905,31.513586,36.995903,9.2780561,2.2191699,4.8375683,73.754402,57.170822,2141,33.202438,22.791407,2394673,7.3540316,-2.6099215,Place
elkhart_IN,6.3517957,-5.6494918,-15.900296,-26.159,3.6839266,10.89275,.2956641092522244,.0068267996255931,1820728,Elkhart,Indiana,1820728,"Elkhart, Indiana",-85.9671,41.674299,53785,3.94818,63.531258,40.907997,52741,46534,13.096589,50.897713,56.478573,17.402405,57.028915,16.768391,69.714073,13.187393,2.5637169,52.547371,49.268608,862,51.180843,36.255924,206841,26.003065,-1.3469558,Place
elmhurst_IL,.42328727,-1.0427513,-60.555626,24.110451,6.7489824,10.728715,.3413454786697426,.0096918484960057,1723620,Elmhurst,Illinois,1723620,"Elmhurst, Illinois",-87.941987,41.885843,45648,4.9915895,66.662933,10.804232,178316,143492,10.418858,47.608013,54.920261,2.3257737,77.790924,63.630165,66.46019,4.8417344,3.6022913,79.820839,49.96925,2205,57.079506,44.895763,9566955,.47714239,-5.3451104,Place
elmira_NY,4.0129671,-.71848547,-65.533775,-12.853022,-14.369748,10.184673,.322943205568214,.0114676543457944,3624229,Elmira,New York,3624229,"Elmira, New York",-76.811857,42.091145,26494,9.8288727,54.24382,10.861314,51610,41073,2.5251002,53.365643,58.567978,21.952971,73.790291,17.122385,93.240753,17.211206,2.0840943,50.247257,56.936241,822,35.753357,39.900661,83584,31.697454,-1.1489338,Place
elyria_OH,7.8908696,-5.408958,-61.356808,-21.465147,-5.6708312,10.873888,.3153883099944919,.0126984443661292,3925256,Elyria,Ohio,3925256,"Elyria, Ohio",-82.099678,41.371078,52780,4.8952103,61.443169,17.542332,63476,49569,2.2338006,48.222466,59.035618,17.396112,69.914742,15.248783,77.852402,9.1983814,2.6427808,58.432461,47.10672,861,43.893421,27.699127,2079759,2.5377941,-3.6738749,Place
encinitas_CA,.92492962,-6.136621,-18.649977,23.461054,6.7707791,11.033954,.3355994900797548,-.0032993030222274,0622678,Encinitas,California,622678,"Encinitas, California",-117.270458,33.049431,61942,4.5647755,64.731087,11.735089,170000,142506,12.445514,42.664501,57.400471,4.7072043,75.962997,64.700981,52.92194,8.2945404,9.5055647,65.243111,52.363407,2659,52.782005,28.163458,3289701,1.8829067,-3.9723535,Place
englewood_CO,.3570224,5.0145602,-70.147507,32.044727,6.0106535,10.423293,.347958829550115,.0256620801633191,0824785,Englewood,Colorado,824785,"Englewood, Colorado",-104.988685,39.64665,33634,4.1746798,74.481529,6.1383328,110087,79375,7.0910387,38.823864,68.065056,5.2954612,70.390083,44.3046,68.28141,5.8406868,5.9514961,48.227718,52.886192,1529,26.857801,22.32312,2959386,1.1365196,-4.4771996,Place
englewood_NJ,6.7584553,3.7600107,-72.658104,-13.113329,11.090333,10.278803,.3696044739035237,.0167104253330168,3421480,Englewood,New Jersey,3421480,"Englewood, New Jersey",-73.97753899999999,40.893932,29109,8.0512075,68.726547,6.4599142,102927,93134,36.387371,40.08889,60.13604,13.384128,30.330826,44.075378,67.01963,7.8195,4.866107,54.590439,57.380665,2198,58.211006,46.356323,19908595,.14621323,-6.5278592,Place
enid_OK,1.6225951,1.4253745,10.775536,4.5824509,8.323945,10.838816,.3119252373464843,-.0214942117159476,4023950,Enid,Oklahoma,4023950,"Enid, Oklahoma",-97.891587,36.400756,50961,4.7378607,63.935894,11.086573,72115,60790,7.8883848,45.049625,55.748516,12.714298,68.764343,22.57424,70.718262,14.842211,2.245435,60.752468,43.618412,826,36.411755,33.075798,62456,81.595047,-.20340164,Place
erie_PA,5.6876965,-1.6531368,-62.688946,-12.223984,-8.5723658,11.459799,.2961823414964564,.0192998623007019,4224000,Erie,Pennsylvania,4224000,"Erie, Pennsylvania",-80.07428,42.115996,94826,6.8384366,59.181892,15.014681,56399,43135,6.8398962,50.320858,59.09877,19.479824,67.194656,22.404915,88.518936,9.9082527,2.3530777,52.631443,56.382431,801,43.219372,36.888382,270495,35.056473,-1.0482099,Place
escondido_CA,.62261039,.23238778,-43.326904,5.318459,13.144005,11.92579,.3767849203244631,.007386594558116,0622804,Escondido,California,622804,"Escondido, California",-117.0748,33.129686,151114,4.3031631,63.85479,10.299824,89970,77554,27.573883,49.609802,60.674061,9.9369907,34.923302,26.607958,49.913342,3.3796768,7.9480104,51.770393,64.556084,1922,44.211662,41.219154,3289701,4.5935483,-3.0805175,Place
euclid_OH,10.169627,.50076938,-74.991646,-27.896273,-6.5216155,10.805253,.3286324101277276,.0351901449010169,3925704,Euclid,Ohio,3925704,"Euclid, Ohio",-81.51955700000001,41.596124,49279,8.5018291,62.820709,11.07987,57556,45018,2.672538,48.251873,58.848595,17.29397,28.113396,20.974695,93.695595,11.363547,2.3324003,43.719719,52.685631,937,25.306789,39.95837,2079759,2.3694572,-3.7425091,Place
eugene_OR,-.078137204,-2.402703,-31.330088,8.2724257,28.18272,12.08252,.3132466398225041,.0138404703102867,4123850,Eugene,Oregon,4123850,"Eugene, Oregon",-123.111828,44.05844,176755,7.1121731,62.908588,8.9990301,92629,61481,6.8569489,44.483002,61.698959,8.5911026,76.9189,44.184307,52.540237,3.752692,6.6036663,47.835358,56.082607,1352,46.571209,22.581636,382218,46.244553,-.77122653,Place
euless_TX,.46226698,-.58058119,-76.802071,-10.816558,31.203131,11.008081,.3555606026537876,.0176320640737179,4824768,Euless,Texas,4824768,"Euless, Texas",-97.09049400000001,32.848006,60360,4.6731825,76.022209,8.3976583,85999,77403,20.462227,53.276455,63.692844,6.133296,41.413189,38.721405,36.644516,6.7078619,3.5334547,39.508434,43.047844,1482,28.815098,29.31913,7673379,.78661561,-4.8451858,Place
eureka_CA,-5.3389082,4.186305,-74.830093,22.474373,1.4964789,10.185616,.3312669658770998,.013052291703444,0623042,Eureka,California,623042,"Eureka, California",-124.164236,40.788229,26519,10.085695,61.512993,4.0974259,72199,51971,7.809495,42.536766,63.705265,10.422793,65.228706,29.945368,80.220146,9.0643768,6.7133594,48.537369,64.057335,1128,45.148071,16.88763,136132,19.480356,-1.6357635,Place
evanston_IL,-.25223202,-2.971072,-65.673615,5.5474906,3.9628766,11.253908,.3407986670295599,-.0201016159161662,1724582,Evanston,Illinois,1724582,"Evanston, Illinois",-87.690837,42.044412,77181,6.0530119,64.484764,5.4042268,146789,93188,16.270844,45.291344,58.786488,4.8710251,58.357628,69.307945,77.364357,8.5338783,4.8783107,55.922329,49.261551,1801,58.019119,40.363438,9566955,.80674571,-4.8199167,Place
evansville_IN,2.5147448,-.22037095,-47.9562,-14.950271,-3.845964,11.669126,.302998352290189,.0120297156474966,1822000,Evansville,Indiana,1822000,"Evansville, Indiana",-87.50858100000001,37.967586,116906,5.6764302,64.024155,16.409492,61612,49853,3.8175969,46.905331,59.983234,12.624842,76.741997,22.407803,74.317856,10.97928,2.4291418,54.236603,47.181099,892,43.83696,35.171345,313961,37.235836,-.98789859,Place
everett_MA,4.1181736,9.9765253,-78.859161,-11.871985,27.993795,10.793126,.3212107445770062,.0102001524182762,2521990,Everett,Massachusetts,2521990,"Everett, Massachusetts",-71.051129,42.411241,48685,6.5549426,72.507042,5.9591374,77491,77796,44.968678,52.617558,64.299065,13.358548,39.95892,23.560286,79.378098,6.1419921,7.1687489,35.809784,54.326691,1976,28.596933,18.465706,4912449,.99105352,-4.6141567,Place
everett_WA,-1.3386106,-1.2672787,-52.510136,10.340613,21.160152,11.615906,.2986228583558214,.0105400375415011,5322640,Everett,Washington,5322640,"Everett, Washington",-122.221051,47.94305,110847,5.7946548,67.540825,14.872969,90928,77806,20.805254,49.235989,63.381958,8.808629,58.96957,26.94511,50.203568,6.5504231,6.0560884,48.51049,53.973042,1665,35.80521,27.831194,4001701,2.7699969,-3.586324,Place
fairlawn_NJ,1.5149499,4.2000422,-71.7164,19.101603,10.465594,10.461617,.3295655624617938,-.0010436815993776,3422470,Fair Lawn,New Jersey,3422470,"Fair Lawn, New Jersey",-74.116995,40.934638,34948,5.2572045,68.123444,8.1187105,170540,141540,31.203503,49.677692,53.362137,4.1107473,68.13266,62.021267,88.067505,2.4720705,3.4499083,79.250954,51.213284,2179,34.272392,9.1423893,19908595,.17554227,-6.3450456,Place
fairfield_CA,-.51633221,-.98255461,-6.0241342,10.465691,24.165609,11.690402,.3281267674366659,.0113340249308871,0623182,Fairfield,California,623182,"Fairfield, California",-122.047709,38.259771,119420,5.5327697,64.948021,8.3483467,108091,98857,22.248367,51.933151,58.930664,6.5783882,28.429911,27.768459,38.151272,4.4553447,5.5251527,60.341019,58.555294,2131,28.970228,38.279694,450995,26.479229,-1.3288095,Place
fairmont_WV,2.1619833,7.0817494,-79.980591,14.358376,-3.6393151,9.8202143,.3152218927717298,-.0072784404424728,5426452,Fairmont,West Virginia,5426452,"Fairmont, West Virginia",-80.150374,39.483036,18402,7.9331727,62.170105,5.4097238,74850,55084,.8640365,45.720348,60.640152,14.73709,86.70253,30.460102,84.407043,12.449844,2.5488346,61.92234,48.69091,821,47.060658,29.465576,56194,32.747269,-1.1163507,Place
fallriver_MA,3.5788271,2.0049002,-74.981003,-4.6104803,1.8490722,11.447191,.2952397504551204,.0048723726079262,2523000,Fall River,Massachusetts,2523000,"Fall River, Massachusetts",-71.148955,41.699179,93638,8.3635426,61.090965,11.294476,63351,52734,22.104273,48.801174,61.696106,17.614948,70.547211,15.843433,79.361107,6.457191,6.2217922,35.888893,48.840561,1094,29.911713,24.592806,1670949,5.6038814,-2.8817108,Place
fargo_ND,.92304516,-.11717211,61.89748,9.5640707,40.530251,11.754451,.3180513340846005,.0220507997840158,3825700,Fargo,North Dakota,3825700,"Fargo, North Dakota",-96.817026,46.859088,127319,3.6089532,74.936829,9.455781,97518,64432,10.308752,47.43045,62.337906,7.5211601,80.212692,42.389942,38.223492,8.3055305,3.9561088,44.150116,40.282673,974,46.527443,29.146103,251635,50.596695,-.68128389,Place
farmingtonhills_MI,.96718788,.74155575,-48.901688,-16.721003,1.7671201,11.333344,.3187587474716743,.0127688285923914,2627440,Farmington Hills,Michigan,2627440,"Farmington Hills, Michigan",-83.37729899999999,42.484927,83562,4.7798452,67.240501,19.287815,129403,101728,20.468634,41.04678,60.231926,3.3904586,59.686218,56.832485,53.101616,5.1519299,3.1358132,64.301872,37.463055,1482,20.34594,33.276867,4375604,1.909725,-3.9582109,Place
lexington_KY,.54174501,-1.8990264,-44.10817,-2.8114061,23.324837,12.680056,.3345288218075505,.0161918831126893,0000000,Fayette County (Lexington),Kentucky,21067,"Fayette County (Lexington), Kentucky",-84.50691999999999,38.034427,321276,4.9672475,67.948166,9.2416096,91263,66087,10.219251,47.112576,61.561089,8.7399597,69.645103,46.545586,46.033005,6.9978476,3.751116,54.326839,49.190735,1126,41.228161,37.211452,515954,62.268341,-.47371706,County
fayetteville_AR,.24069543,-5.7205634,-53.667919,7.9416275,63.69838,11.461864,.3202584805145927,.0054862773063457,0523290,Fayetteville,Arkansas,523290,"Fayetteville, Arkansas",-94.167615,36.079484,95022,5.2543149,65.655136,6.6661291,85775,56881,5.9049482,50.809471,66.002609,11.664822,76.171837,50.698315,26.864391,7.9368391,5.1212182,40.198174,49.080444,1038,37.184704,40.699665,550596,17.258026,-1.7568929,Place
fayetteville_NC,3.3197908,.18762217,-29.543205,-12.617826,72.455482,12.248639,.3213362577093932,-.0017314309166659,3722920,Fayetteville,North Carolina,3722920,"Fayetteville, North Carolina",-79.00753400000001,35.061783,208697,8.3627396,66.441246,8.4520226,63485,53424,7.8669081,50.06889,61.066521,15.022787,35.032127,28.458584,45.542019,11.18971,2.9668314,45.439816,51.803864,1110,33.740417,27.666006,522537,39.939178,-.91781241,Place
federalway_WA,2.6513581,-6.2941289,,-5.3753538,19.64352,11.509058,.3281983574927692,.0311810182539736,5323515,Federal Way,Washington,5323515,"Federal Way, Washington",-122.338117,47.315085,99614,5.5455279,65.734329,10.548892,93141,80360,27.669806,48.592655,60.286705,9.517127,38.260685,30.633142,41.527683,4.9668012,5.6533103,55.39418,58.145477,1680,33.368286,31.415455,4001701,2.4892914,-3.693172,Place
ferndale_MI,-4.5147848,6.5633945,-50.107849,23.037283,-12.852296,9.8659935,.3023880408582992,-.0106211207509911,2627880,Ferndale,Michigan,2627880,"Ferndale, Michigan",-83.132533,42.459735,19264,3.6832411,80.771217,18.318871,112115,86120,5.2792773,37.766525,78.062706,2.6918976,82.090942,53.072525,91.173492,5.8076391,2.5313516,66.239983,33.254925,1306,25.571577,16.656414,4375604,.44025922,-5.4255619,Place
findlay_OH,2.4593468,-4.7093377,-25.666037,-13.508208,3.6980011,10.606783,.2845664443462747,.0054433717340328,3927048,Findlay,Ohio,3927048,"Findlay, Ohio",-83.63864,41.046094,40408,4.2660398,63.290794,22.235588,76220,54986,3.9645617,48.488396,58.248363,8.3457527,84.396652,28.55801,63.018692,6.308732,3.0735097,56.741982,37.40638,892,30.334206,20.315712,75072,53.825657,-.61941993,Place
fishers_IN,.41185617,-9.6197786,,.078428574,161.77084,11.503289,.3026949510562814,-.0014159850121753,1823278,Fishers,Indiana,1823278,"Fishers, Indiana",-85.95344799999999,39.963334,99041,2.4990807,73.029968,10.890025,144626,126548,9.7717104,55.160641,59.702545,1.5274463,80.996758,65.705719,4.2093105,3.9756088,2.6788254,77.119759,34.927742,1645,32.531025,22.506973,2109957,4.6939821,-3.0588889,Place
fitchburg_MA,-1.7619388,2.7994699,-68.820885,7.0742583,6.4421258,10.63636,.3103048846848546,.0227030574070775,2523875,Fitchburg,Massachusetts,2523875,"Fitchburg, Massachusetts",-71.80391400000001,42.579542,41621,7.6522431,66.263428,13.588816,81720,65963,10.215997,47.193455,60.954811,10.304474,58.035606,23.683647,80.667374,6.8081298,3.9795036,55.692398,50.188255,1360,27.924719,20.027884,975551,4.2664094,-3.1543975,Place
flagstaff_AZ,-3.4011397,-8.2030945,35.020626,5.2140326,44.018223,11.240815,.3424226984384592,.0223584001515085,0423620,Flagstaff,Arizona,423620,"Flagstaff, Arizona",-111.635383,35.197653,76177,6.5989122,65.456215,9.0151014,89827,65652,6.5899158,46.448208,61.761429,7.1976275,60.829384,52.792328,28.495506,12.835379,7.1071711,43.11581,61.727207,1492,51.955921,25.396519,144705,52.642967,-.64163756,Place
flint_MI,3.4832935,-3.8509681,-60.944603,-22.306389,-34.479721,11.312802,.3303532732666433,.0003309137760149,2629000,Flint,Michigan,2629000,"Flint, Michigan",-83.69264099999999,43.028535,81863,17.60207,54.620846,18.294744,43042,35451,2.5188425,51.927364,59.578808,26.357853,33.676998,12.279822,92.993347,20.40159,1.2214042,54.318546,60.33984,698,58.261974,37.839256,405280,20.199121,-1.5995311,Place
florence_AL,.91125137,-.093937181,-42.092785,-11.998346,12.455879,10.615972,.3245414644632169,-.0082120384853911,0126896,Florence,Alabama,126896,"Florence, Alabama",-87.66764999999999,34.827644,40781,5.6748142,56.081402,13.604101,62953,47048,4.011672,47.6889,58.62289,15.344027,70.93499,28.159151,62.57547,13.643514,3.5878253,49.870743,42.815365,745,37.647675,48.185635,151599,26.900574,-1.3130225,Place
florissant_MO,5.0286622,2.5161822,-66.084061,-14.617054,3.3071272,10.862206,.2972075111563837,.0225478870704353,2924778,Florissant,Missouri,2924778,"Florissant, Missouri",-90.31466899999999,38.794103,52167,6.3538508,69.308365,11.185508,78568,64178,3.9335213,45.011635,60.724213,7.7579522,49.347286,23.123613,89.205025,8.9839764,1.9508243,66.032677,50.958027,1093,28.950798,38.47979,2813523,1.8541522,-3.9877427,Place
